SOURCE_ID,GRID_CODE,LMiIndex,LMiZScore,LMiPValue,COType
5674,23,0.15050821392,30.11057876960,0.00000000000,HH
5675,23,0.22758129741,45.52975546690,0.00000000000,HH
5676,23,0.13123994305,26.25578459530,0.00000000000,HH
5677,9,0.04234804197,8.47214512586,0.00000000000,HH
5678,9,0.01037275099,2.07519512380,0.03796845438,HH
5688,9,0.01126095352,2.25288817941,0.02426620036,HH
5689,9,0.02369578890,4.74059095799,0.00000213096,HH
5690,9,0.02369578890,4.74059095799,0.00000213096,HH
5773,12,0.05495771428,10.99482563440,0.00000000000,HH
5774,25,0.13488192386,26.98439623350,0.00000000000,HH
5775,12,0.07427349090,14.85912376780,0.00000000000,HH
5776,25,0.06544598031,13.09309937380,0.00000000000,HH
5779,9,0.02369578890,4.74059095799,0.00000213096,HH
5780,9,0.01126095352,2.25288817941,0.02426620036,HH
5784,23,0.11747689242,23.50236018510,0.00000000000,HH
5785,23,0.14775560379,29.55989388760,0.00000000000,HH
5786,12,0.06397174337,12.79816476330,0.00000000000,HH
5787,12,0.04980684052,9.96434613210,0.00000000000,HH
5788,12,0.04079281143,8.16100700316,0.00000000000,HH
5798,5,0.01197315096,2.39536980461,0.01660360975,HH
5799,5,0.02299410487,4.60021263733,0.00000422060,HH
5800,23,0.06242468993,12.48866254410,0.00000000000,HH
5801,9,0.02369578890,4.74059095799,0.00000213096,HH
5804,45,0.35048072505,70.11691229180,0.00000000000,HH
5805,23,0.34869614290,69.75989027700,0.00000000000,HH
5806,23,0.22758129741,45.52975546690,0.00000000000,HH
5807,23,0.18904475567,37.82016711830,0.00000000000,HH
5808,9,0.04856545966,9.71599651515,0.00000000000,HH
5809,9,0.04856545966,9.71599651515,0.00000000000,HH
5810,23,0.13123994305,26.25578459530,0.00000000000,HH
5811,23,0.17803431517,35.61742759010,0.00000000000,HH
5812,23,0.07894035068,15.79277183640,0.00000000000,HH
5813,5,0.01161763632,2.32424584226,0.02011232162,HH
5824,9,0.02636039648,5.27367012483,0.00000013372,HH
5825,23,0.09270340130,18.54619624660,0.00000000000,HH
5911,12,0.02018931638,4.03908899415,0.00005365920,HH
5912,5,0.01339520953,2.67986565399,0.00736517134,HH
5914,5,0.00984006310,1.96862603053,0.04899605113,HH
5917,23,0.04315641906,8.63386836980,0.00000000000,HH
5918,9,0.04234804197,8.47214512586,0.00000000000,HH
5923,5,0.01126212167,2.25312187991,0.02425146525,HH
5924,12,0.02662790858,5.32718837197,0.00000009974,HH
5925,12,0.03564193767,7.13052750091,0.00000000000,HH
5926,12,0.03177878234,6.35766787422,0.00000000020,HH
5936,12,0.03692965611,7.38814737647,0.00000000000,HH
5937,23,0.05967207980,11.93797766210,0.00000000000,HH
5938,9,0.04234804197,8.47214512586,0.00000000000,HH
5942,23,0.23859173791,47.73249499510,0.00000000000,HH
5943,23,0.22758129741,45.52975546690,0.00000000000,HH
5944,23,0.17803431517,35.61742759010,0.00000000000,HH
5945,23,0.13123994305,26.25578459530,0.00000000000,HH
5946,9,0.03613062428,7.22829373657,0.00000000000,HH
5947,9,0.01126095352,2.25288817941,0.02426620036,HH
5963,23,0.07894035068,15.79277183640,0.00000000000,HH
6065,5,0.01659484131,3.31998131510,0.00090023473,HH
6066,23,0.02388814818,4.77907419547,0.00000176104,HH
6077,10,0.01090660703,2.18199791757,0.02910968642,HH
6085,5,0.01090660703,2.18199791757,0.02910968642,HH
6089,9,0.02636039648,5.27367012483,0.00000013372,HH
6090,23,0.13123994305,26.25578459530,0.00000000000,HH
6091,23,0.12022950255,24.05304506710,0.00000000000,HH
6092,5,0.01446175345,2.89323754103,0.00381292810,HH
6388,12,0.02276475326,4.55432874528,0.00000525531,HH
6552,12,0.01503844261,3.00860949190,0.00262446214,HH
6561,12,0.03177878234,6.35766787422,0.00000000020,HH
6562,12,0.02662790858,5.32718837197,0.00000009974,HH
6587,12,0.02534019014,5.06956849640,0.00000039872,HH
